"sim" "time" "unit" "par_set"
38 3.630148 "mins" "params_EndSize2Carring_competition_0d5"
39 2.561547 "mins" "params_EndSize2Carring_competition_0d5"
40 2.937794 "mins" "params_EndSize2Carring_competition_0d5"
41 2.886778 "mins" "params_EndSize2Carring_competition_0d5"
42 3.162269 "mins" "params_EndSize2Carring_competition_0d5"
43 3.402893 "mins" "params_EndSize2Carring_competition_0d5"
44 2.200408 "mins" "params_EndSize2Carring_competition_0d5"
45 2.863154 "mins" "params_EndSize2Carring_competition_0d5"
46 3.027169 "mins" "params_EndSize2Carring_competition_0d5"
47 2.857742 "mins" "params_EndSize2Carring_competition_0d5"
48 3.041885 "mins" "params_EndSize2Carring_competition_0d5"
49 3.090386 "mins" "params_EndSize2Carring_competition_0d5"
50 2.439862 "mins" "params_EndSize2Carring_competition_0d5"
51 3.472658 "mins" "params_EndSize2Carring_competition_0d5"
52 2.93878 "mins" "params_EndSize2Carring_competition_0d5"
53 3.585094 "mins" "params_EndSize2Carring_competition_0d5"
54 2.823267 "mins" "params_EndSize2Carring_competition_0d5"
55 2.848409 "mins" "params_EndSize2Carring_competition_0d5"
56 3.188892 "mins" "params_EndSize2Carring_competition_0d5"
57 2.832768 "mins" "params_EndSize2Carring_competition_0d5"
58 3.734982 "mins" "params_EndSize2Carring_competition_0d5"
59 2.755694 "mins" "params_EndSize2Carring_competition_0d5"
60 2.155171 "mins" "params_EndSize2Carring_competition_0d5"
61 2.774131 "mins" "params_EndSize2Carring_competition_0d5"
62 2.892744 "mins" "params_EndSize2Carring_competition_0d5"
63 2.43366 "mins" "params_EndSize2Carring_competition_0d5"
64 2.629125 "mins" "params_EndSize2Carring_competition_0d5"
65 2.737433 "mins" "params_EndSize2Carring_competition_0d5"
66 2.857594 "mins" "params_EndSize2Carring_competition_0d5"
67 2.813578 "mins" "params_EndSize2Carring_competition_0d5"
68 2.619743 "mins" "params_EndSize2Carring_competition_0d5"
69 2.482358 "mins" "params_EndSize2Carring_competition_0d5"
70 2.778742 "mins" "params_EndSize2Carring_competition_0d5"
71 2.74757 "mins" "params_EndSize2Carring_competition_0d5"
72 2.481316 "mins" "params_EndSize2Carring_competition_0d5"
73 2.742705 "mins" "params_EndSize2Carring_competition_0d5"
74 2.905551 "mins" "params_EndSize2Carring_competition_0d5"
75 2.832171 "mins" "params_EndSize2Carring_competition_0d5"
76 2.690521 "mins" "params_EndSize2Carring_competition_0d5"
77 2.855171 "mins" "params_EndSize2Carring_competition_0d5"
78 2.173948 "mins" "params_EndSize2Carring_competition_0d5"
79 2.761313 "mins" "params_EndSize2Carring_competition_0d5"
80 2.48258 "mins" "params_EndSize2Carring_competition_0d5"
81 2.548781 "mins" "params_EndSize2Carring_competition_0d5"
82 2.659629 "mins" "params_EndSize2Carring_competition_0d5"
83 2.24826 "mins" "params_EndSize2Carring_competition_0d5"
84 2.865541 "mins" "params_EndSize2Carring_competition_0d5"
85 2.438308 "mins" "params_EndSize2Carring_competition_0d5"
86 2.561761 "mins" "params_EndSize2Carring_competition_0d5"
87 2.25308 "mins" "params_EndSize2Carring_competition_0d5"
88 2.692934 "mins" "params_EndSize2Carring_competition_0d5"
89 2.884404 "mins" "params_EndSize2Carring_competition_0d5"
90 2.296276 "mins" "params_EndSize2Carring_competition_0d5"
91 2.662346 "mins" "params_EndSize2Carring_competition_0d5"
92 2.237692 "mins" "params_EndSize2Carring_competition_0d5"
93 2.712912 "mins" "params_EndSize2Carring_competition_0d5"
94 2.778167 "mins" "params_EndSize2Carring_competition_0d5"
95 2.395969 "mins" "params_EndSize2Carring_competition_0d5"
96 2.36598 "mins" "params_EndSize2Carring_competition_0d5"
97 2.943471 "mins" "params_EndSize2Carring_competition_0d5"
98 2.109423 "mins" "params_EndSize2Carring_competition_0d5"
99 1.984288 "mins" "params_EndSize2Carring_competition_0d5"
100 2.417899 "mins" "params_EndSize2Carring_competition_0d5"
1 2.207743 "mins" "params_EndSize2Carring_competition_0d7"
2 2.662579 "mins" "params_EndSize2Carring_competition_0d7"
3 2.112478 "mins" "params_EndSize2Carring_competition_0d7"
4 2.617192 "mins" "params_EndSize2Carring_competition_0d7"
5 1.982354 "mins" "params_EndSize2Carring_competition_0d7"
6 2.282213 "mins" "params_EndSize2Carring_competition_0d7"
7 2.300444 "mins" "params_EndSize2Carring_competition_0d7"
8 2.312965 "mins" "params_EndSize2Carring_competition_0d7"
9 1.967574 "mins" "params_EndSize2Carring_competition_0d7"
10 2.124544 "mins" "params_EndSize2Carring_competition_0d7"
11 1.821232 "mins" "params_EndSize2Carring_competition_0d7"
12 2.100389 "mins" "params_EndSize2Carring_competition_0d7"
13 1.853695 "mins" "params_EndSize2Carring_competition_0d7"
14 2.342136 "mins" "params_EndSize2Carring_competition_0d7"
15 2.137378 "mins" "params_EndSize2Carring_competition_0d7"
16 2.13085 "mins" "params_EndSize2Carring_competition_0d7"
17 2.15758 "mins" "params_EndSize2Carring_competition_0d7"
18 1.944581 "mins" "params_EndSize2Carring_competition_0d7"
19 2.234828 "mins" "params_EndSize2Carring_competition_0d7"
20 2.352359 "mins" "params_EndSize2Carring_competition_0d7"
21 2.071377 "mins" "params_EndSize2Carring_competition_0d7"
22 2.187526 "mins" "params_EndSize2Carring_competition_0d7"
23 1.939074 "mins" "params_EndSize2Carring_competition_0d7"
24 2.209344 "mins" "params_EndSize2Carring_competition_0d7"
25 2.299581 "mins" "params_EndSize2Carring_competition_0d7"
26 2.162824 "mins" "params_EndSize2Carring_competition_0d7"
27 2.078014 "mins" "params_EndSize2Carring_competition_0d7"
28 2.064277 "mins" "params_EndSize2Carring_competition_0d7"
29 2.175165 "mins" "params_EndSize2Carring_competition_0d7"
30 2.402748 "mins" "params_EndSize2Carring_competition_0d7"
31 1.758759 "mins" "params_EndSize2Carring_competition_0d7"
32 2.130524 "mins" "params_EndSize2Carring_competition_0d7"
33 1.988478 "mins" "params_EndSize2Carring_competition_0d7"
34 2.453626 "mins" "params_EndSize2Carring_competition_0d7"
35 2.294063 "mins" "params_EndSize2Carring_competition_0d7"
36 2.261559 "mins" "params_EndSize2Carring_competition_0d7"
37 2.159521 "mins" "params_EndSize2Carring_competition_0d7"
38 2.055667 "mins" "params_EndSize2Carring_competition_0d7"
39 1.918403 "mins" "params_EndSize2Carring_competition_0d7"
40 2.337862 "mins" "params_EndSize2Carring_competition_0d7"
41 1.607939 "mins" "params_EndSize2Carring_competition_0d7"
42 2.267228 "mins" "params_EndSize2Carring_competition_0d7"
43 2.135456 "mins" "params_EndSize2Carring_competition_0d7"
44 2.494198 "mins" "params_EndSize2Carring_competition_0d7"
45 2.378929 "mins" "params_EndSize2Carring_competition_0d7"
46 2.353271 "mins" "params_EndSize2Carring_competition_0d7"
47 1.892149 "mins" "params_EndSize2Carring_competition_0d7"
48 2.165425 "mins" "params_EndSize2Carring_competition_0d7"
49 2.425869 "mins" "params_EndSize2Carring_competition_0d7"
50 2.383116 "mins" "params_EndSize2Carring_competition_0d7"
51 2.159644 "mins" "params_EndSize2Carring_competition_0d7"
52 1.943582 "mins" "params_EndSize2Carring_competition_0d7"
53 2.074803 "mins" "params_EndSize2Carring_competition_0d7"
54 1.979549 "mins" "params_EndSize2Carring_competition_0d7"
55 2.491867 "mins" "params_EndSize2Carring_competition_0d7"
56 2.112826 "mins" "params_EndSize2Carring_competition_0d7"
57 2.026593 "mins" "params_EndSize2Carring_competition_0d7"
58 2.198473 "mins" "params_EndSize2Carring_competition_0d7"
59 2.474083 "mins" "params_EndSize2Carring_competition_0d7"
60 2.273084 "mins" "params_EndSize2Carring_competition_0d7"
61 2.053152 "mins" "params_EndSize2Carring_competition_0d7"
62 1.936951 "mins" "params_EndSize2Carring_competition_0d7"
63 2.191464 "mins" "params_EndSize2Carring_competition_0d7"
64 2.064807 "mins" "params_EndSize2Carring_competition_0d7"
65 2.091293 "mins" "params_EndSize2Carring_competition_0d7"
66 2.122105 "mins" "params_EndSize2Carring_competition_0d7"
67 1.929276 "mins" "params_EndSize2Carring_competition_0d7"
68 1.831389 "mins" "params_EndSize2Carring_competition_0d7"
69 2.023422 "mins" "params_EndSize2Carring_competition_0d7"
70 2.125058 "mins" "params_EndSize2Carring_competition_0d7"
71 1.95025 "mins" "params_EndSize2Carring_competition_0d7"
72 2.47593 "mins" "params_EndSize2Carring_competition_0d7"
73 1.983736 "mins" "params_EndSize2Carring_competition_0d7"
74 2.347828 "mins" "params_EndSize2Carring_competition_0d7"
75 1.81912 "mins" "params_EndSize2Carring_competition_0d7"
76 1.997565 "mins" "params_EndSize2Carring_competition_0d7"
77 2.130871 "mins" "params_EndSize2Carring_competition_0d7"
78 2.771689 "mins" "params_EndSize2Carring_competition_0d7"
79 1.929743 "mins" "params_EndSize2Carring_competition_0d7"
80 1.933037 "mins" "params_EndSize2Carring_competition_0d7"
81 1.783913 "mins" "params_EndSize2Carring_competition_0d7"
82 1.856927 "mins" "params_EndSize2Carring_competition_0d7"
83 1.996639 "mins" "params_EndSize2Carring_competition_0d7"
84 1.78269 "mins" "params_EndSize2Carring_competition_0d7"
85 2.11974 "mins" "params_EndSize2Carring_competition_0d7"
86 1.83626 "mins" "params_EndSize2Carring_competition_0d7"
87 1.914343 "mins" "params_EndSize2Carring_competition_0d7"
88 1.946106 "mins" "params_EndSize2Carring_competition_0d7"
89 1.961614 "mins" "params_EndSize2Carring_competition_0d7"
90 1.917143 "mins" "params_EndSize2Carring_competition_0d7"
91 2.00509 "mins" "params_EndSize2Carring_competition_0d7"
92 2.011237 "mins" "params_EndSize2Carring_competition_0d7"
93 2.194022 "mins" "params_EndSize2Carring_competition_0d7"
94 1.727442 "mins" "params_EndSize2Carring_competition_0d7"
95 1.885792 "mins" "params_EndSize2Carring_competition_0d7"
96 2.090767 "mins" "params_EndSize2Carring_competition_0d7"
97 2.053133 "mins" "params_EndSize2Carring_competition_0d7"
98 1.557209 "mins" "params_EndSize2Carring_competition_0d7"
99 1.892391 "mins" "params_EndSize2Carring_competition_0d7"
100 2.265935 "mins" "params_EndSize2Carring_competition_0d7"
1 1.662646 "mins" "params_EndSize2Carring_growth_0d1"
2 1.702157 "mins" "params_EndSize2Carring_growth_0d1"
3 1.710347 "mins" "params_EndSize2Carring_growth_0d1"
4 1.667719 "mins" "params_EndSize2Carring_growth_0d1"
5 1.758091 "mins" "params_EndSize2Carring_growth_0d1"
6 1.716593 "mins" "params_EndSize2Carring_growth_0d1"
7 1.696273 "mins" "params_EndSize2Carring_growth_0d1"
8 1.711523 "mins" "params_EndSize2Carring_growth_0d1"
9 1.781239 "mins" "params_EndSize2Carring_growth_0d1"
10 1.669524 "mins" "params_EndSize2Carring_growth_0d1"
11 1.747252 "mins" "params_EndSize2Carring_growth_0d1"
12 1.584077 "mins" "params_EndSize2Carring_growth_0d1"
13 1.672365 "mins" "params_EndSize2Carring_growth_0d1"
14 1.723351 "mins" "params_EndSize2Carring_growth_0d1"
15 1.682824 "mins" "params_EndSize2Carring_growth_0d1"
16 1.680156 "mins" "params_EndSize2Carring_growth_0d1"
17 1.804892 "mins" "params_EndSize2Carring_growth_0d1"
18 1.620446 "mins" "params_EndSize2Carring_growth_0d1"
19 1.555296 "mins" "params_EndSize2Carring_growth_0d1"
20 1.639038 "mins" "params_EndSize2Carring_growth_0d1"
21 1.715351 "mins" "params_EndSize2Carring_growth_0d1"
22 1.695614 "mins" "params_EndSize2Carring_growth_0d1"
23 1.710019 "mins" "params_EndSize2Carring_growth_0d1"
24 1.687821 "mins" "params_EndSize2Carring_growth_0d1"
25 1.680811 "mins" "params_EndSize2Carring_growth_0d1"
26 1.559229 "mins" "params_EndSize2Carring_growth_0d1"
27 1.660678 "mins" "params_EndSize2Carring_growth_0d1"
28 1.650564 "mins" "params_EndSize2Carring_growth_0d1"
29 1.749221 "mins" "params_EndSize2Carring_growth_0d1"
30 1.618304 "mins" "params_EndSize2Carring_growth_0d1"
31 1.683681 "mins" "params_EndSize2Carring_growth_0d1"
32 1.708739 "mins" "params_EndSize2Carring_growth_0d1"
33 1.653407 "mins" "params_EndSize2Carring_growth_0d1"
34 1.729271 "mins" "params_EndSize2Carring_growth_0d1"
35 1.709793 "mins" "params_EndSize2Carring_growth_0d1"
36 2.243444 "mins" "params_EndSize2Carring_growth_0d1"
37 1.769598 "mins" "params_EndSize2Carring_growth_0d1"
38 1.64009 "mins" "params_EndSize2Carring_growth_0d1"
39 1.63776 "mins" "params_EndSize2Carring_growth_0d1"
40 1.611464 "mins" "params_EndSize2Carring_growth_0d1"
41 1.567172 "mins" "params_EndSize2Carring_growth_0d1"
42 1.736986 "mins" "params_EndSize2Carring_growth_0d1"
43 1.72685 "mins" "params_EndSize2Carring_growth_0d1"
44 1.661301 "mins" "params_EndSize2Carring_growth_0d1"
45 1.731251 "mins" "params_EndSize2Carring_growth_0d1"
46 1.627248 "mins" "params_EndSize2Carring_growth_0d1"
47 1.728991 "mins" "params_EndSize2Carring_growth_0d1"
48 1.669975 "mins" "params_EndSize2Carring_growth_0d1"
49 1.623794 "mins" "params_EndSize2Carring_growth_0d1"
50 1.700277 "mins" "params_EndSize2Carring_growth_0d1"
51 1.774279 "mins" "params_EndSize2Carring_growth_0d1"
52 1.65626 "mins" "params_EndSize2Carring_growth_0d1"
53 1.645415 "mins" "params_EndSize2Carring_growth_0d1"
54 1.683807 "mins" "params_EndSize2Carring_growth_0d1"
55 1.772236 "mins" "params_EndSize2Carring_growth_0d1"
56 1.689877 "mins" "params_EndSize2Carring_growth_0d1"
57 1.690759 "mins" "params_EndSize2Carring_growth_0d1"
58 1.789616 "mins" "params_EndSize2Carring_growth_0d1"
59 1.763049 "mins" "params_EndSize2Carring_growth_0d1"
60 1.554239 "mins" "params_EndSize2Carring_growth_0d1"
61 1.716386 "mins" "params_EndSize2Carring_growth_0d1"
62 1.656345 "mins" "params_EndSize2Carring_growth_0d1"
63 1.641971 "mins" "params_EndSize2Carring_growth_0d1"
64 1.698486 "mins" "params_EndSize2Carring_growth_0d1"
65 1.88615 "mins" "params_EndSize2Carring_growth_0d1"
66 1.717124 "mins" "params_EndSize2Carring_growth_0d1"
67 1.619333 "mins" "params_EndSize2Carring_growth_0d1"
68 1.676077 "mins" "params_EndSize2Carring_growth_0d1"
69 1.674259 "mins" "params_EndSize2Carring_growth_0d1"
70 1.673388 "mins" "params_EndSize2Carring_growth_0d1"
71 1.676015 "mins" "params_EndSize2Carring_growth_0d1"
72 1.579705 "mins" "params_EndSize2Carring_growth_0d1"
73 1.604558 "mins" "params_EndSize2Carring_growth_0d1"
74 1.76068 "mins" "params_EndSize2Carring_growth_0d1"
75 1.81762 "mins" "params_EndSize2Carring_growth_0d1"
76 1.720379 "mins" "params_EndSize2Carring_growth_0d1"
77 1.607785 "mins" "params_EndSize2Carring_growth_0d1"
78 1.630834 "mins" "params_EndSize2Carring_growth_0d1"
79 1.818166 "mins" "params_EndSize2Carring_growth_0d1"
80 1.870197 "mins" "params_EndSize2Carring_growth_0d1"
81 1.695219 "mins" "params_EndSize2Carring_growth_0d1"
82 1.66651 "mins" "params_EndSize2Carring_growth_0d1"
83 1.668179 "mins" "params_EndSize2Carring_growth_0d1"
84 1.753491 "mins" "params_EndSize2Carring_growth_0d1"
85 2.135237 "mins" "params_EndSize2Carring_growth_0d1"
86 1.689745 "mins" "params_EndSize2Carring_growth_0d1"
87 1.693373 "mins" "params_EndSize2Carring_growth_0d1"
88 1.714874 "mins" "params_EndSize2Carring_growth_0d1"
89 1.49173 "mins" "params_EndSize2Carring_growth_0d1"
90 1.809475 "mins" "params_EndSize2Carring_growth_0d1"
91 1.591444 "mins" "params_EndSize2Carring_growth_0d1"
92 1.729021 "mins" "params_EndSize2Carring_growth_0d1"
93 1.705908 "mins" "params_EndSize2Carring_growth_0d1"
94 1.786197 "mins" "params_EndSize2Carring_growth_0d1"
95 1.645438 "mins" "params_EndSize2Carring_growth_0d1"
96 1.535606 "mins" "params_EndSize2Carring_growth_0d1"
97 1.623688 "mins" "params_EndSize2Carring_growth_0d1"
98 1.622309 "mins" "params_EndSize2Carring_growth_0d1"
99 1.731527 "mins" "params_EndSize2Carring_growth_0d1"
100 1.581392 "mins" "params_EndSize2Carring_growth_0d1"
1 1.932172 "mins" "params_EndSize2Carring_growth_0d2"
2 1.733975 "mins" "params_EndSize2Carring_growth_0d2"
3 1.670969 "mins" "params_EndSize2Carring_growth_0d2"
4 1.642675 "mins" "params_EndSize2Carring_growth_0d2"
5 1.860671 "mins" "params_EndSize2Carring_growth_0d2"
6 2.004991 "mins" "params_EndSize2Carring_growth_0d2"
7 2.006164 "mins" "params_EndSize2Carring_growth_0d2"
8 1.646979 "mins" "params_EndSize2Carring_growth_0d2"
9 2.6821 "mins" "params_EndSize2Carring_growth_0d2"
10 1.679841 "mins" "params_EndSize2Carring_growth_0d2"
11 1.764565 "mins" "params_EndSize2Carring_growth_0d2"
12 1.691483 "mins" "params_EndSize2Carring_growth_0d2"
13 1.62118 "mins" "params_EndSize2Carring_growth_0d2"
14 1.957237 "mins" "params_EndSize2Carring_growth_0d2"
15 1.686303 "mins" "params_EndSize2Carring_growth_0d2"
16 1.949581 "mins" "params_EndSize2Carring_growth_0d2"
17 1.732532 "mins" "params_EndSize2Carring_growth_0d2"
18 1.714329 "mins" "params_EndSize2Carring_growth_0d2"
19 1.863443 "mins" "params_EndSize2Carring_growth_0d2"
20 1.712278 "mins" "params_EndSize2Carring_growth_0d2"
21 2.124302 "mins" "params_EndSize2Carring_growth_0d2"
22 1.643984 "mins" "params_EndSize2Carring_growth_0d2"
23 1.723429 "mins" "params_EndSize2Carring_growth_0d2"
24 2.272824 "mins" "params_EndSize2Carring_growth_0d2"
25 1.648669 "mins" "params_EndSize2Carring_growth_0d2"
26 1.718914 "mins" "params_EndSize2Carring_growth_0d2"
27 1.683386 "mins" "params_EndSize2Carring_growth_0d2"
28 1.821484 "mins" "params_EndSize2Carring_growth_0d2"
29 1.98102 "mins" "params_EndSize2Carring_growth_0d2"
30 1.639613 "mins" "params_EndSize2Carring_growth_0d2"
31 1.707775 "mins" "params_EndSize2Carring_growth_0d2"
32 1.575582 "mins" "params_EndSize2Carring_growth_0d2"
33 2.069885 "mins" "params_EndSize2Carring_growth_0d2"
34 1.616543 "mins" "params_EndSize2Carring_growth_0d2"
35 1.674846 "mins" "params_EndSize2Carring_growth_0d2"
36 1.669708 "mins" "params_EndSize2Carring_growth_0d2"
37 1.673502 "mins" "params_EndSize2Carring_growth_0d2"
38 2.142164 "mins" "params_EndSize2Carring_growth_0d2"
39 1.892565 "mins" "params_EndSize2Carring_growth_0d2"
40 1.613179 "mins" "params_EndSize2Carring_growth_0d2"
41 1.584469 "mins" "params_EndSize2Carring_growth_0d2"
42 1.792012 "mins" "params_EndSize2Carring_growth_0d2"
43 1.524977 "mins" "params_EndSize2Carring_growth_0d2"
44 1.66837 "mins" "params_EndSize2Carring_growth_0d2"
45 1.574867 "mins" "params_EndSize2Carring_growth_0d2"
46 1.569282 "mins" "params_EndSize2Carring_growth_0d2"
47 1.610124 "mins" "params_EndSize2Carring_growth_0d2"
48 1.714858 "mins" "params_EndSize2Carring_growth_0d2"
49 1.633205 "mins" "params_EndSize2Carring_growth_0d2"
50 1.992486 "mins" "params_EndSize2Carring_growth_0d2"
51 1.606342 "mins" "params_EndSize2Carring_growth_0d2"
52 1.685706 "mins" "params_EndSize2Carring_growth_0d2"
53 1.837427 "mins" "params_EndSize2Carring_growth_0d2"
54 1.786438 "mins" "params_EndSize2Carring_growth_0d2"
55 1.883661 "mins" "params_EndSize2Carring_growth_0d2"
56 1.687284 "mins" "params_EndSize2Carring_growth_0d2"
57 1.597335 "mins" "params_EndSize2Carring_growth_0d2"
58 2.099305 "mins" "params_EndSize2Carring_growth_0d2"
59 1.530313 "mins" "params_EndSize2Carring_growth_0d2"
60 1.636912 "mins" "params_EndSize2Carring_growth_0d2"
61 2.063364 "mins" "params_EndSize2Carring_growth_0d2"
62 2.161067 "mins" "params_EndSize2Carring_growth_0d2"
63 1.750655 "mins" "params_EndSize2Carring_growth_0d2"
64 2.376952 "mins" "params_EndSize2Carring_growth_0d2"
65 1.907246 "mins" "params_EndSize2Carring_growth_0d2"
66 1.7455 "mins" "params_EndSize2Carring_growth_0d2"
67 1.796714 "mins" "params_EndSize2Carring_growth_0d2"
68 1.856539 "mins" "params_EndSize2Carring_growth_0d2"
69 2.377805 "mins" "params_EndSize2Carring_growth_0d2"
70 1.617704 "mins" "params_EndSize2Carring_growth_0d2"
71 1.652018 "mins" "params_EndSize2Carring_growth_0d2"
72 1.66763 "mins" "params_EndSize2Carring_growth_0d2"
73 1.60998 "mins" "params_EndSize2Carring_growth_0d2"
74 1.760895 "mins" "params_EndSize2Carring_growth_0d2"
75 1.669763 "mins" "params_EndSize2Carring_growth_0d2"
76 1.786962 "mins" "params_EndSize2Carring_growth_0d2"
77 1.744202 "mins" "params_EndSize2Carring_growth_0d2"
78 1.69499 "mins" "params_EndSize2Carring_growth_0d2"
79 1.711068 "mins" "params_EndSize2Carring_growth_0d2"
80 1.636445 "mins" "params_EndSize2Carring_growth_0d2"
81 1.6043 "mins" "params_EndSize2Carring_growth_0d2"
82 1.750686 "mins" "params_EndSize2Carring_growth_0d2"
83 1.69183 "mins" "params_EndSize2Carring_growth_0d2"
84 1.701403 "mins" "params_EndSize2Carring_growth_0d2"
85 1.765622 "mins" "params_EndSize2Carring_growth_0d2"
86 1.7427 "mins" "params_EndSize2Carring_growth_0d2"
87 1.692561 "mins" "params_EndSize2Carring_growth_0d2"
88 1.535872 "mins" "params_EndSize2Carring_growth_0d2"
89 1.682846 "mins" "params_EndSize2Carring_growth_0d2"
90 1.484309 "mins" "params_EndSize2Carring_growth_0d2"
91 1.719586 "mins" "params_EndSize2Carring_growth_0d2"
92 1.637345 "mins" "params_EndSize2Carring_growth_0d2"
93 1.687293 "mins" "params_EndSize2Carring_growth_0d2"
94 1.777161 "mins" "params_EndSize2Carring_growth_0d2"
95 2.208176 "mins" "params_EndSize2Carring_growth_0d2"
96 1.613607 "mins" "params_EndSize2Carring_growth_0d2"
97 2.265565 "mins" "params_EndSize2Carring_growth_0d2"
98 1.513268 "mins" "params_EndSize2Carring_growth_0d2"
99 2.037542 "mins" "params_EndSize2Carring_growth_0d2"
100 1.648942 "mins" "params_EndSize2Carring_growth_0d2"
1 2.843465 "mins" "params_EndSize2Carring_growth_1"
2 3.368965 "mins" "params_EndSize2Carring_growth_1"
3 2.799484 "mins" "params_EndSize2Carring_growth_1"
4 3.037905 "mins" "params_EndSize2Carring_growth_1"
5 3.114652 "mins" "params_EndSize2Carring_growth_1"
6 3.134763 "mins" "params_EndSize2Carring_growth_1"
7 2.38718 "mins" "params_EndSize2Carring_growth_1"
8 2.413437 "mins" "params_EndSize2Carring_growth_1"
9 2.682926 "mins" "params_EndSize2Carring_growth_1"
10 2.689958 "mins" "params_EndSize2Carring_growth_1"
11 2.718983 "mins" "params_EndSize2Carring_growth_1"
12 2.752394 "mins" "params_EndSize2Carring_growth_1"
13 2.576041 "mins" "params_EndSize2Carring_growth_1"
14 2.831694 "mins" "params_EndSize2Carring_growth_1"
15 2.545906 "mins" "params_EndSize2Carring_growth_1"
16 2.836549 "mins" "params_EndSize2Carring_growth_1"
17 2.967762 "mins" "params_EndSize2Carring_growth_1"
18 2.614355 "mins" "params_EndSize2Carring_growth_1"
19 1.989406 "mins" "params_EndSize2Carring_growth_1"
20 2.798521 "mins" "params_EndSize2Carring_growth_1"
21 2.794712 "mins" "params_EndSize2Carring_growth_1"
22 2.179595 "mins" "params_EndSize2Carring_growth_1"
23 2.620956 "mins" "params_EndSize2Carring_growth_1"
24 2.660936 "mins" "params_EndSize2Carring_growth_1"
25 3.320499 "mins" "params_EndSize2Carring_growth_1"
26 1.979037 "mins" "params_EndSize2Carring_growth_1"
27 2.625837 "mins" "params_EndSize2Carring_growth_1"
28 2.83755 "mins" "params_EndSize2Carring_growth_1"
29 2.254099 "mins" "params_EndSize2Carring_growth_1"
30 2.414782 "mins" "params_EndSize2Carring_growth_1"
31 2.68727 "mins" "params_EndSize2Carring_growth_1"
32 2.816156 "mins" "params_EndSize2Carring_growth_1"
33 3.254325 "mins" "params_EndSize2Carring_growth_1"
34 2.858909 "mins" "params_EndSize2Carring_growth_1"
35 2.825217 "mins" "params_EndSize2Carring_growth_1"
36 3.014071 "mins" "params_EndSize2Carring_growth_1"
37 2.627655 "mins" "params_EndSize2Carring_growth_1"
38 2.201344 "mins" "params_EndSize2Carring_growth_1"
39 2.501364 "mins" "params_EndSize2Carring_growth_1"
40 2.652538 "mins" "params_EndSize2Carring_growth_1"
41 2.149539 "mins" "params_EndSize2Carring_growth_1"
42 2.396715 "mins" "params_EndSize2Carring_growth_1"
43 2.842324 "mins" "params_EndSize2Carring_growth_1"
44 2.569176 "mins" "params_EndSize2Carring_growth_1"
45 2.230049 "mins" "params_EndSize2Carring_growth_1"
46 2.689255 "mins" "params_EndSize2Carring_growth_1"
47 2.541057 "mins" "params_EndSize2Carring_growth_1"
48 2.339344 "mins" "params_EndSize2Carring_growth_1"
49 2.298596 "mins" "params_EndSize2Carring_growth_1"
50 2.538539 "mins" "params_EndSize2Carring_growth_1"
51 2.336842 "mins" "params_EndSize2Carring_growth_1"
52 2.488995 "mins" "params_EndSize2Carring_growth_1"
53 2.848234 "mins" "params_EndSize2Carring_growth_1"
54 3.292291 "mins" "params_EndSize2Carring_growth_1"
55 2.922486 "mins" "params_EndSize2Carring_growth_1"
56 2.436602 "mins" "params_EndSize2Carring_growth_1"
57 2.113157 "mins" "params_EndSize2Carring_growth_1"
58 2.225848 "mins" "params_EndSize2Carring_growth_1"
59 2.154991 "mins" "params_EndSize2Carring_growth_1"
60 2.454021 "mins" "params_EndSize2Carring_growth_1"
61 2.607428 "mins" "params_EndSize2Carring_growth_1"
62 2.878618 "mins" "params_EndSize2Carring_growth_1"
63 2.669495 "mins" "params_EndSize2Carring_growth_1"
64 2.658996 "mins" "params_EndSize2Carring_growth_1"
65 2.726681 "mins" "params_EndSize2Carring_growth_1"
66 2.2106 "mins" "params_EndSize2Carring_growth_1"
67 2.651961 "mins" "params_EndSize2Carring_growth_1"
68 2.391298 "mins" "params_EndSize2Carring_growth_1"
69 2.567435 "mins" "params_EndSize2Carring_growth_1"
70 2.349608 "mins" "params_EndSize2Carring_growth_1"
71 2.5591 "mins" "params_EndSize2Carring_growth_1"
72 2.166399 "mins" "params_EndSize2Carring_growth_1"
73 2.418584 "mins" "params_EndSize2Carring_growth_1"
74 2.373183 "mins" "params_EndSize2Carring_growth_1"
75 2.252598 "mins" "params_EndSize2Carring_growth_1"
76 2.485828 "mins" "params_EndSize2Carring_growth_1"
77 2.518941 "mins" "params_EndSize2Carring_growth_1"
78 2.030193 "mins" "params_EndSize2Carring_growth_1"
79 2.158968 "mins" "params_EndSize2Carring_growth_1"
80 2.577699 "mins" "params_EndSize2Carring_growth_1"
81 2.508025 "mins" "params_EndSize2Carring_growth_1"
82 2.395975 "mins" "params_EndSize2Carring_growth_1"
83 1.995879 "mins" "params_EndSize2Carring_growth_1"
84 2.266268 "mins" "params_EndSize2Carring_growth_1"
85 3.599321 "mins" "params_EndSize2Carring_growth_1"
86 2.474331 "mins" "params_EndSize2Carring_growth_1"
87 2.13675 "mins" "params_EndSize2Carring_growth_1"
88 2.596056 "mins" "params_EndSize2Carring_growth_1"
89 1.994567 "mins" "params_EndSize2Carring_growth_1"
90 2.205359 "mins" "params_EndSize2Carring_growth_1"
91 2.32301 "mins" "params_EndSize2Carring_growth_1"
92 2.355489 "mins" "params_EndSize2Carring_growth_1"
93 1.964374 "mins" "params_EndSize2Carring_growth_1"
94 1.972211 "mins" "params_EndSize2Carring_growth_1"
